file_path,gender,age
Dataset\Adience_Dataset\Crop_Faces\13756.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13757.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13758.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13759.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13760.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13761.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13762.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13763.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13766.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13768.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13769.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13770.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13771.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\13772.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13773.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13774.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13775.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13776.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13777.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13778.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13780.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13782.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13783.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13784.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13785.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13786.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13787.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13789.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13790.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13792.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13793.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13794.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13795.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13797.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13799.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13800.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13801.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13802.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13803.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13804.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\13805.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13806.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13807.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13808.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13809.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13810.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13811.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13812.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13813.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\13814.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13818.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\13819.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13820.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13821.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13822.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13824.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13825.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13826.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13827.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\13828.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13830.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13831.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13832.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13833.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13835.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13836.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13837.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13838.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13839.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13840.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13842.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13843.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13844.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13845.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13846.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\13847.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\13848.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13850.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13851.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13852.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\13854.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13857.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\13858.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\13860.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13861.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\13862.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\13863.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13864.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\13865.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\13867.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\13869.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\13870.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\13872.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\13874.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13877.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13878.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13879.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13880.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13881.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13882.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13883.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13884.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13885.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13886.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13887.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13889.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13890.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13891.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13892.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13893.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13894.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13895.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13896.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13897.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13898.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\13899.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13900.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13902.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13903.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13906.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13907.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13908.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13909.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13912.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13913.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13914.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13915.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13916.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13917.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13918.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\13919.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13920.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13923.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13924.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13925.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\13927.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13929.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13930.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13931.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13932.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13933.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13934.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13935.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13936.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13938.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13939.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13940.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13941.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13942.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13943.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13944.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13945.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13946.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13947.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13948.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13949.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13950.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13951.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13952.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13953.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13956.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13957.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13958.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13959.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13960.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13962.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13963.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13964.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13966.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13967.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13968.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13969.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13970.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13971.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13972.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13973.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13974.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13975.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13976.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13977.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13978.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13979.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13980.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13981.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\13982.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13983.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13984.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13985.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13986.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13988.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13989.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\13990.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\13991.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13992.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13993.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13994.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13995.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13997.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\13998.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14000.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14001.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14003.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\14005.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\14006.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14007.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\14009.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14010.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14011.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14012.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14013.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14014.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14015.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\14016.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14017.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14018.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14019.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14020.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14021.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14024.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14026.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\14029.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14030.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14032.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\14033.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14034.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\14036.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\14037.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\14038.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14039.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14040.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14041.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14042.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14043.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14044.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14045.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14046.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14047.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14048.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14049.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14051.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14052.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\14053.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14054.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\14055.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14056.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14057.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14058.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\14061.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14062.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14063.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14065.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14066.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14067.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14068.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14069.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14070.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14071.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14072.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14073.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\14075.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\14076.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14077.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14078.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14079.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14080.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14081.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14082.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14083.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14084.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14085.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14086.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14087.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14088.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14089.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\14090.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14091.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14094.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14095.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14099.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14101.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14102.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14104.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14105.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14107.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14108.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14109.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14110.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14111.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14113.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\14114.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14115.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14116.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14117.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14119.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14120.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\14121.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\14122.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14123.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14124.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14125.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14126.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14127.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\14128.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\14129.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14130.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14131.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14132.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14133.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14134.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14135.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14136.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14137.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14138.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14139.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14140.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14143.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14144.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14145.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14148.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\14149.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\14150.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14151.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14152.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14153.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14154.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14155.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14156.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14157.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14158.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14159.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14161.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14162.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14163.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14164.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14165.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14166.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14171.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14172.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14173.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14174.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14179.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\14181.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14183.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14184.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14186.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14187.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14188.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\14189.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\14191.jpg,m,"(4, 6)"
