file_path,gender,age
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12003.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12004.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12005.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12006.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12007.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12008.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12009.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12010.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12011.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12012.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12013.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12014.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12015.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12017.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12018.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12020.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12021.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12022.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12023.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12024.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12025.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12026.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12027.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12028.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12029.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12031.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12032.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12033.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12034.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12036.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12037.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12038.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12039.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12040.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12041.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12042.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12043.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12044.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12045.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12046.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12047.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12048.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12049.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12050.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12051.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12052.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12053.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12054.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12055.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12056.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12057.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12058.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12060.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12061.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12062.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12063.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12064.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12065.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12067.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12069.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12071.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12073.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12074.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12077.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12078.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12079.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12080.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12081.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12082.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12083.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12084.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12086.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12089.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12091.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12092.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12093.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12094.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12095.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12096.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12097.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12098.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12099.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12100.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12101.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12102.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12103.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12104.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12105.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12106.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12107.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12109.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12110.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12112.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12113.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12114.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12115.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12116.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12119.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12120.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12122.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12124.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12125.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12126.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12127.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12130.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12131.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12132.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12133.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12134.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12136.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12137.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12138.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12139.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12141.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12142.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12143.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12144.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12145.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12146.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12147.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12148.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12150.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12151.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12152.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12155.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12156.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12157.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12158.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12159.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12160.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12162.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12163.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12164.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12165.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12166.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12167.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12168.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12169.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12170.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12171.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12174.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12176.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12177.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12178.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12179.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12180.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12182.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12183.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12184.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12185.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12186.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12187.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12188.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12189.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12190.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12191.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12192.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12193.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12194.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12195.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12196.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12197.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12198.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12199.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12202.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12203.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12204.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12205.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12206.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12207.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12212.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12213.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12214.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12215.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12216.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12217.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12218.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12219.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12220.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12221.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12223.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12224.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12225.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12226.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12228.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12229.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12230.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12231.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12232.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12233.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12235.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12237.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12238.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12239.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12240.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12241.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12242.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12243.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12244.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12245.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12246.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12247.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12251.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12252.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12253.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12254.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12255.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12257.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12258.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12259.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12261.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12264.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12266.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12267.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12268.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12269.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12273.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12274.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12275.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12277.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12279.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12281.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12282.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12283.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12285.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12286.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12287.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12289.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12290.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12291.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12292.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12294.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12295.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12297.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12298.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12299.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12300.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12301.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12302.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12303.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12304.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12306.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12307.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12308.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12309.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12310.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12311.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12312.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12313.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12314.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12315.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12317.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12318.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12319.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12320.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12321.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12323.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12324.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12326.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12327.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12328.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12330.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12332.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12333.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12334.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12336.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12337.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12338.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12339.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12340.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12341.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12343.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12344.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12346.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12347.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12348.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12349.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12351.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12352.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12353.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12356.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12357.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12358.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12359.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12360.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12361.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12362.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12363.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12365.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12366.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12368.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12369.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12371.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12372.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12375.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12376.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12377.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12378.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12379.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12380.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12381.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12382.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12383.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\12384.jpg,f,"(38, 43)"
